K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
128,28,28,64,3,1,2,2,32,1,2,4,0.05427
128,28,28,64,3,1,1,14,32,7,1,8,0.041965
128,28,28,64,3,2,1,1,32,7,2,8,0.10854
128,28,28,64,3,1,1,7,32,7,1,4,0.03686
128,28,28,64,3,4,2,7,32,1,1,4,0.06144
128,28,28,64,3,2,1,1,32,4,4,1,0.1024
128,28,28,64,3,2,1,1,32,14,2,8,0.11571
128,28,28,64,3,2,2,2,32,2,2,16,0.07782
128,28,28,64,3,4,1,1,32,1,4,16,0.11366
128,28,28,64,3,4,1,4,32,2,1,1,0.36045
128,28,28,64,3,4,1,7,32,1,1,4,0.04813
128,28,28,64,3,1,1,7,32,14,1,2,0.05222
128,28,28,64,3,1,1,7,32,1,1,8,0.037875
128,28,28,64,3,4,1,4,32,14,1,32,0.109585
128,28,28,64,3,1,2,2,32,1,1,2,0.0599
128,28,28,64,3,1,1,7,32,4,2,32,0.05837
128,28,28,64,3,4,1,1,32,7,2,16,0.1536
128,28,28,64,3,1,1,1,32,1,14,2,0.080385
128,28,28,64,3,4,1,2,32,2,1,1,0.13465500000000002
128,28,28,64,3,2,1,4,32,4,1,2,0.05734
128,28,28,64,3,2,1,2,32,7,2,32,0.13824
128,28,28,64,3,2,1,1,32,7,4,32,0.22733
128,28,28,64,3,4,1,1,32,7,2,4,0.08344
128,28,28,64,3,1,1,1,32,4,1,4,0.11469
128,28,28,64,3,1,1,1,32,1,2,1,0.09216
128,28,28,64,3,1,1,14,32,2,1,2,0.04096
128,28,28,64,3,4,1,1,32,4,4,2,0.09421
128,28,28,64,3,1,1,2,32,2,1,8,0.08499
128,28,28,64,3,1,1,2,32,4,2,1,0.08294
128,28,28,64,3,1,1,2,32,2,7,32,0.1152
128,28,28,64,3,1,1,1,32,14,1,8,0.1577
128,28,28,64,3,1,4,4,32,1,1,4,0.04608
128,28,28,64,3,1,1,1,32,2,4,8,0.09421
128,28,28,64,3,1,1,4,32,2,1,2,0.0553
128,28,28,64,3,4,2,4,32,14,1,16,0.11162
128,28,28,64,3,1,2,7,32,2,2,32,0.04813
128,28,28,64,3,2,1,1,32,7,2,16,0.1536
128,28,28,64,3,1,1,7,32,7,1,1,0.07475
128,28,28,64,3,4,1,1,32,1,1,1,0.13005
128,28,28,64,3,1,1,2,32,14,1,32,0.19661
128,28,28,64,3,4,1,7,32,1,2,4,0.04813
128,28,28,64,3,4,2,2,32,7,1,2,0.10445
128,28,28,64,3,1,1,1,32,14,2,16,0.186865
128,28,28,64,3,4,1,7,32,1,1,32,0.06963
128,28,28,64,3,2,2,7,32,7,2,1,0.19763
128,28,28,64,3,2,1,1,32,4,1,1,0.0983
128,28,28,64,3,2,1,1,32,2,7,1,0.09728
128,28,28,64,3,4,1,1,32,14,1,2,0.10445
128,28,28,64,3,2,4,7,32,7,1,16,0.08294
128,28,28,64,3,2,4,7,32,1,1,1,0.14746
128,28,28,64,3,4,2,4,32,2,1,1,0.14541
128,28,28,64,3,1,2,2,32,1,7,32,0.07578
128,28,28,64,3,2,1,1,32,2,4,1,0.08806
128,28,28,64,3,4,1,4,32,1,1,32,0.10032
128,28,28,64,3,4,4,4,32,1,1,2,0.13926
128,28,28,64,3,1,1,14,32,4,1,8,0.03277
128,28,28,64,3,2,2,4,32,1,1,4,0.04403
128,28,28,64,3,4,1,7,32,2,2,4,0.04915
128,28,28,64,3,2,2,4,32,14,1,32,0.09626
128,28,28,64,3,4,1,1,32,4,4,4,0.0809
128,28,28,64,3,1,1,1,32,7,1,4,0.11878
128,28,28,64,3,2,1,1,32,1,2,1,0.09368
128,28,28,64,3,4,1,2,32,14,1,4,0.07578
128,28,28,64,3,2,1,14,32,2,1,8,0.03275
128,28,28,64,3,1,1,4,32,14,1,16,0.0727
128,28,28,64,3,1,1,1,32,1,2,2,0.09933
128,28,28,64,3,1,2,7,32,1,2,16,0.03584
128,28,28,64,3,2,1,1,32,4,7,32,0.21296
128,28,28,64,3,1,2,2,32,14,1,8,0.07987
128,28,28,64,3,1,2,2,32,7,1,4,0.06349
128,28,28,64,3,4,1,2,32,1,7,4,0.05632
128,28,28,64,3,1,1,7,32,7,2,1,0.09318
128,28,28,64,3,4,2,4,32,2,1,4,0.06808
128,28,28,64,3,1,1,7,32,2,2,1,0.06758
128,28,28,64,3,2,1,7,32,1,1,16,0.04506
128,28,28,64,3,4,1,1,32,1,2,1,0.13414
128,28,28,64,3,2,1,1,32,2,1,8,0.12902
128,28,28,64,3,2,1,4,32,2,1,2,0.05629
128,28,28,64,3,4,1,1,32,1,14,32,0.18534
128,28,28,64,3,2,1,7,32,1,2,8,0.03277
128,28,28,64,3,1,1,1,32,7,1,8,0.1495
128,28,28,64,3,2,2,2,32,2,1,4,0.06042
128,28,28,64,3,2,1,1,32,4,2,2,0.07475
128,28,28,64,3,1,1,1,32,2,14,4,0.09318
128,28,28,64,3,4,1,7,32,1,1,2,0.0727
128,28,28,64,3,4,1,7,32,2,2,2,0.07373
128,28,28,64,3,1,2,2,32,1,1,4,0.07066
128,28,28,64,3,4,1,1,32,4,2,4,0.07885
128,28,28,64,3,2,1,14,32,7,1,4,0.04198
128,28,28,64,3,1,2,2,32,1,2,16,0.08909
128,28,28,64,3,1,2,7,32,7,1,4,0.03789
128,28,28,64,3,4,1,2,32,7,2,1,0.15258
128,28,28,64,3,2,1,1,32,1,2,8,0.0983
128,28,28,64,3,1,4,4,32,7,1,8,0.06042
128,28,28,64,3,1,2,7,32,14,1,4,0.04301
128,28,28,64,3,4,1,7,32,4,1,2,0.0727
128,28,28,64,3,4,4,4,32,1,1,16,0.08909
128,28,28,64,3,4,2,2,32,1,1,1,0.1536
128,28,28,64,3,2,2,14,32,1,1,4,0.04608
128,28,28,64,3,4,1,14,32,1,1,2,0.07475
128,28,28,64,3,2,2,2,32,1,2,32,0.10957
128,28,28,64,3,1,1,4,32,1,1,8,0.05939
128,28,28,64,3,2,1,14,32,4,1,16,0.03789
128,28,28,64,3,2,1,7,32,7,2,8,0.03686
128,28,28,64,3,2,1,2,32,4,1,4,0.0604
128,28,28,64,3,2,4,4,32,7,1,32,0.115725
128,28,28,64,3,4,1,2,32,14,1,1,0.15258
128,28,28,64,3,4,1,2,32,2,2,16,0.0809
128,28,28,64,3,4,1,4,32,2,1,16,0.06963
128,28,28,64,3,4,1,1,32,7,2,32,0.25088
128,28,28,64,3,2,1,7,32,4,1,2,0.05222
128,28,28,64,3,1,1,4,32,4,1,16,0.06554
128,28,28,64,3,2,1,14,32,1,1,8,0.03072
128,28,28,64,3,2,1,7,32,4,2,16,0.040945
128,28,28,64,3,4,2,7,32,1,1,1,0.14643
