K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
128,28,28,128,3,1,1,28,32,4,1,32,0.05341
128,28,28,128,3,2,7,7,32,1,1,16,0.09024
128,28,28,128,3,2,2,4,32,7,1,16,0.11501
128,28,28,128,3,4,2,2,32,2,7,32,0.183155
128,28,28,128,3,2,1,1,32,7,1,2,0.225135
128,28,28,128,3,1,7,7,32,1,1,1,0.23108499999999998
128,28,28,128,3,4,1,4,32,2,7,16,0.11021
128,28,28,128,3,4,1,28,32,2,1,4,0.09958
128,28,28,128,3,1,1,2,32,4,2,16,0.17424
128,28,28,128,3,1,1,1,32,1,1,32,0.829425
128,28,28,128,3,2,7,7,32,1,4,4,0.10602
128,28,28,128,3,4,2,4,32,14,1,4,0.18804500000000002
128,28,28,128,3,1,1,1,32,4,2,1,0.262675
128,28,28,128,3,1,1,7,32,7,2,4,0.08373
128,28,28,128,3,4,1,7,32,7,4,2,0.33192
128,28,28,128,3,4,1,4,32,14,1,32,0.17456
128,28,28,128,3,1,1,7,32,4,2,1,0.13435
128,28,28,128,3,2,1,7,32,7,1,8,0.0679
128,28,28,128,3,1,2,2,32,2,7,2,0.10456
128,28,28,128,3,2,1,4,32,7,1,2,0.1201
128,28,28,128,3,4,1,1,32,1,2,8,0.227005
128,28,28,128,3,2,2,2,32,2,2,2,0.14973
128,28,28,128,3,4,1,1,32,4,2,1,0.24582
128,28,28,128,3,2,2,7,32,7,1,2,0.13059
128,28,28,128,3,2,2,7,32,2,1,32,0.08899
128,28,28,128,3,1,7,7,32,2,1,4,0.08333
128,28,28,128,3,1,1,7,32,2,4,1,0.13456
128,28,28,128,3,1,2,2,32,14,1,32,0.2448
128,28,28,128,3,1,1,7,32,2,2,8,0.081905
128,28,28,128,3,2,1,14,32,1,1,32,0.07511999999999999
128,28,28,128,3,4,1,1,32,2,4,8,0.20168
128,28,28,128,3,1,1,7,32,7,1,4,0.088175
128,28,28,128,3,2,1,28,32,1,1,4,0.06406500000000001
128,28,28,128,3,1,7,7,32,1,4,16,0.05512
128,28,28,128,3,1,4,7,32,1,2,16,0.054580000000000004
128,28,28,128,3,1,7,7,32,2,2,8,0.052
128,28,28,128,3,2,2,4,32,1,7,32,0.084115
128,28,28,128,3,2,1,1,32,1,2,32,0.39429000000000003
128,28,28,128,3,4,1,2,32,7,2,2,0.195475
128,28,28,128,3,4,1,2,32,1,7,16,0.185745
128,28,28,128,3,2,1,2,32,2,7,8,0.13453
128,28,28,128,3,2,2,4,32,14,1,16,0.12691
128,28,28,128,3,2,1,1,32,2,14,1,0.243025
128,28,28,128,3,2,2,7,32,1,4,16,0.051795
128,28,28,128,3,1,1,7,32,4,1,16,0.09264
128,28,28,128,3,1,7,7,32,4,1,4,0.077425
128,28,28,128,3,2,1,28,32,4,1,2,0.11251
128,28,28,128,3,1,1,2,32,4,1,2,0.158335
128,28,28,128,3,1,1,1,32,14,2,16,0.433905
128,28,28,128,3,4,2,7,32,2,2,4,0.16154
128,28,28,128,3,2,1,7,32,7,1,16,0.075665
128,28,28,128,3,4,2,2,32,14,2,32,0.3368
128,28,28,128,3,2,1,1,32,14,2,2,0.253165
128,28,28,128,3,2,2,14,32,1,2,4,0.074205
128,28,28,128,3,1,2,4,32,2,1,16,0.12315000000000001
128,28,28,128,3,1,1,1,32,7,4,1,0.32214
128,28,28,128,3,1,1,28,32,7,1,32,0.06224
128,28,28,128,3,2,2,4,32,1,1,4,0.08819
128,28,28,128,3,4,4,4,32,1,1,8,0.16189
128,28,28,128,3,2,1,7,32,7,2,16,0.07123
128,28,28,128,3,4,2,2,32,2,1,8,0.148255
128,28,28,128,3,1,2,7,32,7,1,8,0.064845
128,28,28,128,3,1,1,4,32,4,7,8,0.133645
128,28,28,128,3,1,1,2,32,2,2,2,0.13825500000000002
128,28,28,128,3,1,1,2,32,2,2,16,0.17150500000000002
128,28,28,128,3,1,1,1,32,4,7,32,0.5674399999999999
128,28,28,128,3,1,2,14,32,1,1,16,0.049825
128,28,28,128,3,1,2,7,32,1,4,4,0.05917
128,28,28,128,3,4,1,1,32,7,4,1,0.37546
128,28,28,128,3,2,4,14,32,1,1,32,0.088815
128,28,28,128,3,2,1,1,32,2,2,32,0.38187499999999996
128,28,28,128,3,2,1,14,32,1,1,2,0.09581
128,28,28,128,3,1,1,2,32,4,1,32,0.28227
128,28,28,128,3,2,2,7,32,1,4,1,0.161715
128,28,28,128,3,4,1,7,32,1,2,2,0.13658
128,28,28,128,3,4,2,2,32,2,2,16,0.288045
128,28,28,128,3,4,1,1,32,14,1,1,0.2724
128,28,28,128,3,4,2,4,32,7,1,2,0.26544
128,28,28,128,3,2,2,28,32,2,1,2,0.1784
128,28,28,128,3,2,1,1,32,14,1,32,0.53043
128,28,28,128,3,1,2,4,32,7,1,32,0.15659499999999998
128,28,28,128,3,2,2,4,32,14,1,8,0.10294500000000001
128,28,28,128,3,1,1,7,32,2,2,1,0.119375
128,28,28,128,3,1,1,1,32,1,7,2,0.254495
128,28,28,128,3,1,2,2,32,1,2,16,0.13211499999999998
128,28,28,128,3,2,1,1,32,7,1,4,0.23617500000000002
128,28,28,128,3,2,1,7,32,2,1,2,0.09518
128,28,28,128,3,1,1,28,32,7,1,4,0.05882
128,28,28,128,3,2,2,4,32,2,7,1,0.22771
128,28,28,128,3,2,2,28,32,1,1,4,0.094595
128,28,28,128,3,2,1,7,32,7,2,1,0.219695
128,28,28,128,3,1,4,7,32,1,2,8,0.05354
128,28,28,128,3,1,1,14,32,7,1,8,0.052305000000000004
128,28,28,128,3,4,2,2,32,1,2,2,0.22736
128,28,28,128,3,2,1,14,32,2,2,8,0.05096
128,28,28,128,3,2,2,2,32,1,2,1,0.23520000000000002
128,28,28,128,3,4,1,2,32,14,2,8,0.18390499999999999
128,28,28,128,3,4,2,4,32,1,7,32,0.13251000000000002
128,28,28,128,3,1,1,2,32,1,7,32,0.238095
128,28,28,128,3,2,2,28,32,1,1,8,0.058895
128,28,28,128,3,2,2,14,32,1,1,1,0.18928
128,28,28,128,3,2,1,1,32,14,1,8,0.286065
128,28,28,128,3,2,1,7,32,7,4,1,0.354385
128,28,28,128,3,4,2,2,32,2,7,2,0.257245
128,28,28,128,3,4,2,4,32,1,7,1,0.37182499999999996
128,28,28,128,3,1,4,14,32,1,1,2,0.12342
128,28,28,128,3,4,1,2,32,4,1,32,0.29955
128,28,28,128,3,1,1,2,32,1,7,1,0.14712
128,28,28,128,3,4,2,14,32,7,1,32,0.09576000000000001
128,28,28,128,3,2,1,4,32,14,1,4,0.12294
128,28,28,128,3,2,1,7,32,2,1,4,0.07408000000000001
128,28,28,128,3,1,1,28,32,1,1,32,0.05258
128,28,28,128,3,2,1,2,32,2,7,4,0.136415
128,28,28,128,3,4,1,4,32,4,1,2,0.148275
128,28,28,128,3,2,2,2,32,7,1,8,0.15824
128,28,28,128,3,1,2,7,32,2,4,16,0.05331
128,28,28,128,3,2,2,4,32,14,1,4,0.111985
128,28,28,128,3,4,1,1,32,2,1,2,0.22344
128,28,28,128,3,2,2,14,32,7,1,16,0.057425000000000004
128,28,28,128,3,1,2,7,32,2,1,2,0.08064
128,28,28,128,3,2,4,4,32,1,1,32,0.159965
128,28,28,128,3,2,1,28,32,7,1,4,0.08954
128,28,28,128,3,4,2,4,32,2,1,4,0.164495
128,28,28,128,3,2,1,14,32,4,2,1,0.19021
128,28,28,128,3,4,2,2,32,2,7,16,0.152865
128,28,28,128,3,4,4,7,32,1,1,2,0.2809
128,28,28,128,3,1,1,2,32,14,1,8,0.19946
128,28,28,128,3,2,1,2,32,1,14,1,0.16884500000000002
128,28,28,128,3,4,1,2,32,2,1,2,0.19451000000000002
128,28,28,128,3,4,4,4,32,7,1,4,0.221165
128,28,28,128,3,1,2,4,32,1,1,1,0.14109
128,28,28,128,3,4,1,7,32,4,4,2,0.21251
128,28,28,128,3,2,2,2,32,2,14,16,0.161695
128,28,28,128,3,2,1,2,32,1,1,4,0.18184
128,28,28,128,3,4,1,2,32,7,1,32,0.31192
128,28,28,128,3,1,1,2,32,4,1,8,0.17006500000000002
128,28,28,128,3,1,1,7,32,2,4,4,0.08826
128,28,28,128,3,2,1,2,32,4,2,8,0.12926500000000002
128,28,28,128,3,1,1,14,32,1,1,1,0.12506
128,28,28,128,3,4,1,7,32,2,2,4,0.083055
128,28,28,128,3,2,7,7,32,2,2,32,0.096915
128,28,28,128,3,2,1,1,32,2,7,16,0.278385
128,28,28,128,3,2,1,2,32,4,1,16,0.175535
128,28,28,128,3,2,1,1,32,14,2,4,0.27536000000000005
128,28,28,128,3,1,1,7,32,4,1,1,0.1415
128,28,28,128,3,1,1,7,32,1,4,4,0.08243
128,28,28,128,3,1,4,4,32,7,1,1,0.1727
128,28,28,128,3,4,1,1,32,4,4,8,0.20765
128,28,28,128,3,1,1,7,32,14,1,1,0.20323
128,28,28,128,3,1,1,1,32,4,1,8,0.31123
128,28,28,128,3,4,1,2,32,2,2,16,0.185615
128,28,28,128,3,4,1,1,32,4,1,16,0.32504
128,28,28,128,3,1,2,14,32,2,1,16,0.0524
128,28,28,128,3,1,1,1,32,14,1,4,0.326915
128,28,28,128,3,2,1,7,32,1,2,1,0.161585
128,28,28,128,3,2,2,7,32,7,2,4,0.10211
128,28,28,128,3,1,1,2,32,2,7,4,0.15088000000000001
128,28,28,128,3,4,2,2,32,7,1,8,0.15866
128,28,28,128,3,2,1,1,32,14,2,16,0.365105
