K,H,W,C,R,TH,TW,TK,WH,WW,WK,BH,BW,BK,Time
64,272,272,32,3,1,17,2,1,8,4,2,2,1,0.31235
64,272,272,32,3,1,34,2,1,4,8,4,2,1,0.32461
64,272,272,32,3,1,17,2,1,4,8,4,4,1,0.38605
64,272,272,32,3,1,17,2,1,16,2,2,1,2,0.31335999999999997
64,272,272,32,3,1,17,8,1,8,4,4,2,1,1.148415
64,272,272,32,3,1,17,4,1,8,4,2,2,2,0.31437
64,272,272,32,3,1,17,8,1,16,2,1,1,1,2.206705
64,272,272,32,3,1,17,2,1,4,8,1,4,1,0.31335999999999997
64,272,272,32,3,1,34,2,1,8,4,2,1,2,0.351265
64,272,272,32,3,1,17,4,1,16,2,1,1,2,0.317965
64,272,272,32,3,1,17,8,1,16,2,2,1,1,2.72075
64,272,272,32,3,1,34,2,1,4,8,1,2,1,0.351745
64,272,272,32,3,1,68,2,1,4,8,1,1,1,0.5319849999999999
64,272,272,32,3,1,2,8,1,8,4,1,17,1,0.436205
64,272,272,32,3,1,34,4,1,8,4,2,1,1,0.48027
64,272,272,32,3,1,17,4,1,8,4,1,2,1,0.317455
64,272,272,32,3,1,17,2,1,16,2,2,1,8,0.39629
64,272,272,32,3,1,34,2,1,4,8,2,2,1,0.34919999999999995
64,272,272,32,3,1,1,8,1,16,2,1,17,1,0.63693
64,272,272,32,3,1,68,2,1,2,16,2,2,1,0.347155
64,272,272,32,3,1,17,2,1,8,4,1,2,2,0.31334
64,272,272,32,3,1,34,4,1,4,8,2,2,1,0.49664
64,272,272,32,3,1,17,4,1,8,4,1,2,2,0.274445
64,272,272,32,3,1,2,2,1,8,4,1,17,1,0.99328
64,272,272,32,3,1,4,4,1,4,8,1,17,1,0.4004
64,272,272,32,3,1,17,2,1,16,2,8,1,1,0.37376
64,272,272,32,3,1,17,4,1,16,2,8,1,1,0.316435
64,272,272,32,3,1,17,2,1,2,16,1,8,1,0.32717
64,272,272,32,3,1,17,4,1,16,2,2,1,1,0.32563
64,272,272,32,3,1,17,2,1,16,2,1,1,4,0.31437
64,272,272,32,3,1,4,2,1,4,8,1,17,1,0.61136
64,272,272,32,3,1,17,8,1,16,2,1,1,2,1.697805
64,272,272,32,3,1,17,8,1,16,2,8,1,1,1.431565
64,272,272,32,3,1,34,2,1,8,4,4,1,2,0.32411500000000004
64,272,272,32,3,1,1,4,1,16,2,1,17,1,1.046545
64,272,272,32,3,1,34,4,1,8,4,1,1,1,0.47462499999999996
64,272,272,32,3,1,17,2,1,8,4,4,2,2,0.38506
64,272,272,32,3,1,17,8,1,16,2,2,1,2,1.73619
64,272,272,32,3,1,8,2,1,2,16,1,17,1,0.40346
64,272,272,32,3,1,17,2,1,4,8,2,4,2,0.39731
64,272,272,32,3,1,68,2,1,4,8,1,1,2,0.47667000000000004
64,272,272,32,3,1,17,4,1,16,2,1,1,1,0.39272
64,272,272,32,3,1,17,8,1,8,4,2,2,1,1.75309
64,272,272,32,3,1,17,4,1,4,8,2,4,1,0.31437
64,272,272,32,3,1,17,2,1,8,4,1,2,4,0.32768
64,272,272,32,3,1,2,4,1,8,4,1,17,1,0.63488
64,272,272,32,3,1,68,2,1,4,8,4,1,1,0.36454
64,272,272,32,3,1,17,4,1,4,8,1,4,1,0.27651
64,272,272,32,3,1,17,2,1,16,2,4,1,1,0.355325
