K,H,W,C,R,Th,Tw,Tk,Wh,Ww,Wk,Bh,Bw,Bk,Time
64, 416, 416, 32, 3, 1, 26, 2, 1, 2, 16, 1, 8, 1, 1.158176 
64, 416, 416, 32, 3, 1, 26, 2, 1, 8, 4, 4, 2, 1, 1.276128 
64, 416, 416, 32, 3, 1, 26, 2, 1, 8, 4, 2, 2, 2, 1.250592 
64, 416, 416, 32, 3, 1, 26, 2, 1, 8, 4, 1, 2, 4, 1.158528 
64, 416, 416, 32, 3, 1, 26, 2, 1, 16, 2, 1, 1, 2, 1.226816 
64, 416, 416, 32, 3, 1, 26, 2, 1, 16, 2, 4, 1, 2, 1.275872 
64, 416, 416, 32, 3, 1, 26, 4, 1, 4, 8, 2, 4, 1, 1.294368 
64, 416, 416, 32, 3, 1, 26, 4, 1, 8, 4, 2, 2, 1, 1.204928 
64, 416, 416, 32, 3, 1, 26, 4, 1, 8, 4, 4, 2, 1, 1.285824 
64, 416, 416, 32, 3, 1, 26, 4, 1, 8, 4, 2, 2, 2, 1.271040 
64, 416, 416, 32, 3, 1, 26, 4, 1, 16, 2, 1, 1, 1, 1.811872 
64, 416, 416, 32, 3, 1, 26, 4, 1, 16, 2, 1, 1, 4, 1.184672 
64, 416, 416, 32, 3, 1, 52, 2, 1, 2, 16, 1, 4, 1, 1.382496 
64, 416, 416, 32, 3, 1, 52, 2, 1, 4, 8, 1, 2, 1, 1.363744 
64, 416, 416, 32, 3, 1, 52, 2, 1, 4, 8, 2, 2, 1, 1.385792 
64, 416, 416, 32, 3, 1, 52, 2, 1, 8, 4, 2, 1, 1, 1.344416 
64, 416, 416, 32, 3, 1, 52, 2, 1, 8, 4, 2, 1, 2, 1.385344 
64, 256, 256, 3, 3, 1, 1, 2, 1, 16, 2, 1, 16, 1, 0.159552 
64, 256, 256, 3, 3, 1, 1, 2, 1, 16, 2, 2, 16, 1, 0.168096 
64, 256, 256, 3, 3, 1, 1, 2, 1, 16, 2, 1, 16, 2, 0.210304 
64, 256, 256, 3, 3, 1, 1, 2, 1, 32, 1, 2, 8, 2, 0.167808 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x256x256_3_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x256x256_3_3.cu:170, code: 701, reason: too many resources requested for launch
64, 256, 256, 3, 3, 1, 1, 4, 1, 32, 1, 1, 8, 1, 0.118944 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x256x256_3_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x256x256_3_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x256x256_3_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x256x256_3_3.cu:170, code: 701, reason: too many resources requested for launch
64, 256, 256, 3, 3, 1, 1, 8, 1, 32, 1, 1, 8, 2, 0.113216 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x256x256_3_3.cu:170, code: 701, reason: too many resources requested for launch
64, 256, 256, 3, 3, 1, 1, 16, 1, 32, 1, 1, 8, 1, 0.080288 
64, 256, 256, 3, 3, 1, 1, 16, 1, 32, 1, 2, 8, 1, 0.088736 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x256x256_3_3.cu:170, code: 701, reason: too many resources requested for launch
64, 256, 256, 3, 3, 1, 1, 16, 1, 32, 1, 1, 8, 2, 0.093408 
64, 256, 256, 3, 3, 1, 2, 2, 1, 16, 2, 1, 8, 1, 0.099776 
64, 256, 256, 3, 3, 1, 2, 2, 1, 16, 2, 2, 8, 1, 0.093024 
64, 256, 256, 3, 3, 1, 2, 2, 1, 16, 2, 4, 8, 1, 0.097984 
64, 256, 256, 3, 3, 1, 2, 2, 1, 16, 2, 1, 8, 4, 0.138208 
64, 256, 256, 3, 3, 1, 2, 2, 1, 32, 1, 1, 4, 1, 0.126816 
64, 256, 256, 3, 3, 1, 2, 2, 1, 32, 1, 2, 4, 1, 0.109600 
64, 256, 256, 3, 3, 1, 2, 2, 1, 32, 1, 8, 4, 1, 0.109664 
64, 256, 256, 3, 3, 1, 2, 2, 1, 32, 1, 4, 4, 2, 0.098464 
64, 256, 256, 3, 3, 1, 2, 2, 1, 32, 1, 2, 4, 4, 0.117312 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x256x256_3_3.cu:170, code: 701, reason: too many resources requested for launch
64, 256, 256, 3, 3, 1, 2, 4, 1, 8, 4, 1, 16, 1, 0.114304 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x256x256_3_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x256x256_3_3.cu:170, code: 701, reason: too many resources requested for launch
64, 256, 256, 3, 3, 1, 2, 4, 1, 32, 1, 2, 4, 1, 0.077152 
64, 256, 256, 3, 3, 1, 2, 4, 1, 32, 1, 4, 4, 1, 0.091840 
64, 256, 256, 3, 3, 1, 2, 4, 1, 32, 1, 1, 4, 2, 0.070912 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x256x256_3_3.cu:170, code: 701, reason: too many resources requested for launch
64, 256, 256, 3, 3, 1, 2, 8, 1, 8, 4, 1, 16, 1, 0.095680 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x256x256_3_3.cu:170, code: 701, reason: too many resources requested for launch
64, 256, 256, 3, 3, 1, 2, 8, 1, 16, 2, 2, 8, 1, 0.072864 
64, 256, 256, 3, 3, 1, 2, 8, 1, 16, 2, 1, 8, 2, 0.095712 
64, 256, 256, 3, 3, 1, 2, 8, 1, 32, 1, 1, 4, 1, 0.063680 
64, 256, 256, 3, 3, 1, 2, 8, 1, 32, 1, 2, 4, 1, 0.059392 
64, 256, 256, 3, 3, 1, 2, 8, 1, 32, 1, 4, 4, 1, 0.073600 
64, 256, 256, 3, 3, 1, 2, 8, 1, 32, 1, 1, 4, 2, 0.055424 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x256x256_3_3.cu:170, code: 701, reason: too many resources requested for launch
64, 256, 256, 3, 3, 1, 2, 16, 1, 16, 2, 1, 8, 1, 0.055392 
64, 256, 256, 3, 3, 1, 2, 16, 1, 16, 2, 2, 8, 1, 0.064256 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x256x256_3_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x256x256_3_3.cu:170, code: 701, reason: too many resources requested for launch
64, 256, 256, 3, 3, 1, 2, 16, 1, 32, 1, 1, 4, 2, 0.055552 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x256x256_3_3.cu:170, code: 701, reason: too many resources requested for launch
64, 256, 256, 3, 3, 1, 2, 32, 1, 32, 1, 1, 4, 1, 0.058784 
64, 256, 256, 3, 3, 1, 4, 2, 1, 4, 8, 2, 16, 1, 0.096480 
64, 256, 256, 3, 3, 1, 4, 2, 1, 8, 4, 2, 8, 2, 0.096672 
64, 256, 256, 3, 3, 1, 4, 2, 1, 16, 2, 4, 4, 1, 0.073568 
64, 256, 256, 3, 3, 1, 4, 2, 1, 16, 2, 8, 4, 1, 0.080320 
64, 256, 256, 3, 3, 1, 4, 2, 1, 16, 2, 2, 4, 2, 0.077376 
64, 256, 256, 3, 3, 1, 4, 2, 1, 16, 2, 1, 4, 4, 0.088928 
64, 256, 256, 3, 3, 1, 4, 2, 1, 32, 1, 1, 2, 1, 0.123264 
64, 256, 256, 3, 3, 1, 4, 2, 1, 32, 1, 2, 2, 1, 0.105920 
64, 256, 256, 3, 3, 1, 4, 2, 1, 32, 1, 8, 2, 1, 0.091424 
64, 256, 256, 3, 3, 1, 4, 2, 1, 32, 1, 1, 2, 2, 0.084288 
64, 256, 256, 3, 3, 1, 4, 2, 1, 32, 1, 2, 2, 2, 0.073504 
64, 256, 256, 3, 3, 1, 4, 2, 1, 32, 1, 8, 2, 2, 0.082048 
64, 256, 256, 3, 3, 1, 4, 2, 1, 32, 1, 2, 2, 4, 0.076992 
64, 256, 256, 3, 3, 1, 4, 2, 1, 32, 1, 4, 2, 4, 0.086144 
64, 256, 256, 3, 3, 1, 4, 2, 1, 32, 1, 1, 2, 8, 0.090368 
64, 256, 256, 3, 3, 1, 4, 2, 1, 32, 1, 1, 2, 16, 0.106432 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x256x256_3_3.cu:170, code: 701, reason: too many resources requested for launch
64, 256, 256, 3, 3, 1, 4, 4, 1, 8, 4, 2, 8, 1, 0.078336 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x256x256_3_3.cu:170, code: 701, reason: too many resources requested for launch
64, 256, 256, 3, 3, 1, 4, 4, 1, 16, 2, 1, 4, 2, 0.063424 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x256x256_3_3.cu:170, code: 701, reason: too many resources requested for launch
64, 256, 256, 3, 3, 1, 4, 4, 1, 32, 1, 1, 2, 1, 0.079936 
64, 256, 256, 3, 3, 1, 4, 4, 1, 32, 1, 2, 2, 1, 0.068992 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x256x256_3_3.cu:170, code: 701, reason: too many resources requested for launch
64, 256, 256, 3, 3, 1, 4, 4, 1, 32, 1, 2, 2, 4, 0.078240 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x256x256_3_3.cu:170, code: 701, reason: too many resources requested for launch
64, 256, 256, 3, 3, 1, 4, 8, 1, 8, 4, 1, 8, 1, 0.059264 
64, 256, 256, 3, 3, 1, 4, 8, 1, 8, 4, 2, 8, 1, 0.068064 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x256x256_3_3.cu:170, code: 701, reason: too many resources requested for launch
64, 256, 256, 3, 3, 1, 4, 8, 1, 16, 2, 1, 4, 1, 0.050144 
64, 256, 256, 3, 3, 1, 4, 8, 1, 16, 2, 2, 4, 1, 0.054784 
64, 256, 256, 3, 3, 1, 4, 8, 1, 32, 1, 8, 2, 1, 0.064480 
64, 256, 256, 3, 3, 1, 4, 16, 1, 16, 2, 2, 4, 1, 0.051616 
64, 256, 256, 3, 3, 1, 4, 32, 1, 32, 1, 1, 2, 1, 0.385920 
64, 256, 256, 3, 3, 1, 4, 32, 1, 32, 1, 2, 2, 1, 0.425664 
64, 256, 256, 3, 3, 1, 8, 2, 1, 2, 16, 1, 16, 1, 0.090016 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x256x256_3_3.cu:170, code: 701, reason: too many resources requested for launch
64, 256, 256, 3, 3, 1, 8, 2, 1, 4, 8, 2, 8, 1, 0.087392 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x256x256_3_3.cu:170, code: 701, reason: too many resources requested for launch
64, 256, 256, 3, 3, 1, 8, 2, 1, 4, 8, 1, 8, 2, 0.090816 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x256x256_3_3.cu:170, code: 701, reason: too many resources requested for launch
64, 256, 256, 3, 3, 1, 8, 2, 1, 8, 4, 2, 4, 1, 0.067008 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x256x256_3_3.cu:170, code: 701, reason: too many resources requested for launch
64, 256, 256, 3, 3, 1, 8, 2, 1, 16, 2, 1, 2, 1, 0.087296 
64, 256, 256, 3, 3, 1, 8, 2, 1, 16, 2, 8, 2, 1, 0.083968 
64, 256, 256, 3, 3, 1, 8, 2, 1, 32, 1, 2, 1, 2, 0.079200 
64, 256, 256, 3, 3, 1, 8, 2, 1, 32, 1, 1, 1, 16, 0.090496 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x256x256_3_3.cu:170, code: 701, reason: too many resources requested for launch
64, 256, 256, 3, 3, 1, 8, 4, 1, 4, 8, 1, 8, 1, 0.067936 
64, 256, 256, 3, 3, 1, 8, 4, 1, 8, 4, 1, 4, 1, 0.055872 
64, 256, 256, 3, 3, 1, 8, 4, 1, 8, 4, 1, 4, 2, 0.067680 
64, 256, 256, 3, 3, 1, 8, 4, 1, 16, 2, 2, 2, 1, 0.055584 
64, 256, 256, 3, 3, 1, 8, 4, 1, 16, 2, 1, 2, 2, 0.055968 
64, 256, 256, 3, 3, 1, 8, 4, 1, 16, 2, 1, 2, 4, 0.068288 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x256x256_3_3.cu:170, code: 701, reason: too many resources requested for launch
64, 256, 256, 3, 3, 1, 8, 4, 1, 32, 1, 1, 1, 1, 0.102976 
64, 256, 256, 3, 3, 1, 8, 4, 1, 32, 1, 2, 1, 1, 0.082720 
64, 256, 256, 3, 3, 1, 8, 4, 1, 32, 1, 4, 1, 1, 0.085312 
64, 256, 256, 3, 3, 1, 8, 4, 1, 32, 1, 2, 1, 2, 0.054688 
64, 256, 256, 3, 3, 1, 8, 4, 1, 32, 1, 8, 1, 2, 0.067072 
64, 256, 256, 3, 3, 1, 8, 4, 1, 32, 1, 1, 1, 4, 0.055552 
64, 256, 256, 3, 3, 1, 8, 4, 1, 32, 1, 2, 1, 4, 0.060448 
64, 256, 256, 3, 3, 1, 8, 8, 1, 8, 4, 4, 4, 1, 0.062368 
64, 256, 256, 3, 3, 1, 8, 8, 1, 16, 2, 4, 2, 2, 0.062176 
64, 256, 256, 3, 3, 1, 8, 8, 1, 32, 1, 1, 1, 1, 0.075232 
64, 256, 256, 3, 3, 1, 8, 8, 1, 32, 1, 2, 1, 1, 0.068608 
64, 256, 256, 3, 3, 1, 8, 8, 1, 32, 1, 4, 1, 2, 0.053792 
64, 256, 256, 3, 3, 1, 8, 8, 1, 32, 1, 4, 1, 4, 0.062432 
64, 256, 256, 3, 3, 1, 8, 16, 1, 16, 2, 1, 2, 1, 0.363712 
64, 256, 256, 3, 3, 1, 8, 16, 1, 16, 2, 2, 2, 1, 0.355424 
64, 256, 256, 3, 3, 1, 8, 16, 1, 16, 2, 4, 2, 1, 0.238656 
64, 256, 256, 3, 3, 1, 8, 16, 1, 32, 1, 1, 1, 1, 0.295776 
64, 256, 256, 3, 3, 1, 8, 16, 1, 32, 1, 4, 1, 2, 0.236864 
64, 256, 256, 3, 3, 1, 16, 2, 1, 2, 16, 1, 8, 1, 0.071584 
64, 256, 256, 3, 3, 1, 16, 2, 1, 2, 16, 2, 8, 1, 0.079008 
64, 256, 256, 3, 3, 1, 16, 2, 1, 4, 8, 4, 4, 1, 0.078752 
64, 256, 256, 3, 3, 1, 16, 2, 1, 4, 8, 1, 4, 2, 0.070816 
64, 256, 256, 3, 3, 1, 16, 2, 1, 8, 4, 1, 2, 2, 0.070688 
64, 256, 256, 3, 3, 1, 16, 2, 1, 8, 4, 2, 2, 2, 0.074176 
64, 256, 256, 3, 3, 1, 16, 2, 1, 8, 4, 4, 2, 2, 0.078560 
64, 256, 256, 3, 3, 1, 16, 2, 1, 16, 2, 2, 1, 1, 0.108000 
64, 256, 256, 3, 3, 1, 16, 2, 1, 16, 2, 4, 1, 1, 0.107104 
64, 256, 256, 3, 3, 1, 16, 2, 1, 16, 2, 1, 1, 2, 0.079904 
64, 256, 256, 3, 3, 1, 16, 2, 1, 16, 2, 2, 1, 2, 0.074848 
64, 256, 256, 3, 3, 1, 16, 2, 1, 16, 2, 1, 1, 4, 0.070464 
64, 256, 256, 3, 3, 1, 16, 2, 1, 16, 2, 4, 1, 4, 0.079008 
64, 256, 256, 3, 3, 1, 16, 4, 1, 4, 8, 4, 4, 1, 0.072832 
64, 256, 256, 3, 3, 1, 16, 4, 1, 8, 4, 2, 2, 1, 0.058080 
64, 256, 256, 3, 3, 1, 16, 4, 1, 8, 4, 1, 2, 2, 0.063968 
64, 256, 256, 3, 3, 1, 16, 4, 1, 8, 4, 4, 2, 2, 0.074080 
64, 256, 256, 3, 3, 1, 16, 8, 1, 16, 2, 8, 1, 1, 0.213152 
64, 256, 256, 3, 3, 1, 16, 8, 1, 16, 2, 4, 1, 2, 0.171104 
64, 256, 256, 3, 3, 1, 32, 2, 1, 2, 16, 1, 4, 1, 0.074368 
64, 256, 256, 3, 3, 1, 32, 2, 1, 2, 16, 2, 4, 1, 0.082528 
64, 256, 256, 3, 3, 1, 32, 2, 1, 4, 8, 2, 2, 1, 0.121280 
64, 256, 256, 3, 3, 1, 32, 2, 1, 4, 8, 1, 2, 2, 0.073440 
64, 256, 256, 3, 3, 1, 32, 2, 1, 4, 8, 2, 2, 2, 0.081696 
64, 256, 256, 3, 3, 1, 32, 2, 1, 8, 4, 1, 1, 1, 0.150016 
64, 256, 256, 3, 3, 1, 32, 2, 1, 8, 4, 1, 1, 2, 0.125088 
64, 256, 256, 3, 3, 1, 32, 2, 1, 8, 4, 4, 1, 2, 0.131744 
64, 256, 256, 3, 3, 1, 32, 2, 1, 8, 4, 1, 1, 4, 0.073408 
64, 256, 256, 3, 3, 1, 32, 4, 1, 4, 8, 4, 2, 1, 0.158144 
64, 256, 256, 3, 3, 1, 64, 2, 1, 4, 8, 2, 1, 2, 0.130208 
1024, 392, 392, 512, 3, 1, 7, 2, 1, 2, 16, 1, 28, 1, 211.849884 
1024, 392, 392, 512, 3, 1, 7, 2, 1, 4, 8, 2, 14, 1, 232.235168 
1024, 392, 392, 512, 3, 1, 7, 2, 1, 8, 4, 4, 7, 1, 250.347641 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG1024x392x392_512_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG1024x392x392_512_3.cu:170, code: 701, reason: too many resources requested for launch
1024, 392, 392, 512, 3, 1, 7, 4, 1, 8, 4, 1, 7, 2, 204.669083 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG1024x392x392_512_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG1024x392x392_512_3.cu:170, code: 701, reason: too many resources requested for launch
1024, 392, 392, 512, 3, 1, 7, 8, 1, 4, 8, 1, 14, 1, 182.790527 
1024, 392, 392, 512, 3, 1, 7, 8, 1, 8, 4, 1, 7, 1, 166.455109 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG1024x392x392_512_3.cu:170, code: 701, reason: too many resources requested for launch
1024, 392, 392, 512, 3, 1, 7, 16, 1, 8, 4, 2, 7, 1, 700.279358 
1024, 392, 392, 512, 3, 1, 14, 2, 1, 4, 8, 1, 7, 1, 187.540314 
1024, 392, 392, 512, 3, 1, 14, 4, 1, 4, 8, 1, 7, 2, 174.033249 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG1024x392x392_512_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG1024x392x392_512_3.cu:170, code: 701, reason: too many resources requested for launch
1024, 392, 392, 512, 3, 1, 28, 2, 1, 2, 16, 1, 7, 1, 203.785370 
1024, 392, 392, 512, 3, 1, 28, 4, 1, 2, 16, 1, 7, 1, 265.339752 
1024, 392, 392, 512, 3, 1, 49, 2, 1, 2, 16, 1, 4, 1, 234.077408 
1024, 392, 392, 512, 3, 1, 49, 2, 1, 4, 8, 1, 2, 1, 272.364746 
1024, 392, 392, 512, 3, 1, 49, 2, 1, 8, 4, 2, 1, 1, 272.455170 
1024, 392, 392, 512, 3, 1, 49, 2, 1, 8, 4, 4, 1, 1, 270.835510 
1024, 392, 392, 512, 3, 1, 49, 2, 1, 8, 4, 1, 1, 2, 281.659698 
16, 120, 120, 64, 3, 1, 3, 2, 1, 8, 4, 1, 5, 1, 0.077984 
16, 120, 120, 64, 3, 1, 3, 2, 1, 8, 4, 3, 5, 1, 0.118912 
16, 120, 120, 64, 3, 1, 3, 2, 1, 8, 4, 4, 5, 1, 0.094464 
16, 120, 120, 64, 3, 1, 3, 2, 1, 8, 4, 6, 5, 1, 0.127840 
16, 120, 120, 64, 3, 1, 5, 2, 1, 8, 4, 2, 3, 1, 0.084320 
16, 120, 120, 64, 3, 1, 5, 2, 1, 8, 4, 5, 3, 1, 0.099296 
16, 120, 120, 64, 3, 1, 5, 2, 1, 8, 4, 8, 3, 1, 0.110464 
16, 120, 120, 64, 3, 1, 15, 2, 1, 8, 4, 1, 1, 1, 0.109216 
16, 120, 120, 64, 3, 1, 15, 2, 1, 8, 4, 2, 1, 1, 0.093024 
16, 120, 120, 64, 3, 1, 15, 2, 1, 8, 4, 3, 1, 1, 0.109120 
16, 120, 120, 64, 3, 1, 15, 2, 1, 8, 4, 5, 1, 1, 0.108416 
16, 120, 120, 64, 3, 1, 15, 2, 1, 8, 4, 10, 1, 1, 0.140288 
16, 120, 120, 64, 3, 1, 15, 2, 1, 8, 4, 15, 1, 1, 0.166560 
1024, 312, 312, 64, 3, 1, 3, 2, 1, 4, 8, 1, 26, 1, 30.288864 
1024, 312, 312, 64, 3, 1, 3, 2, 1, 8, 4, 1, 13, 1, 33.264160 
1024, 312, 312, 64, 3, 1, 3, 4, 1, 4, 8, 1, 26, 1, 22.849216 
1024, 312, 312, 64, 3, 1, 3, 4, 1, 8, 4, 1, 13, 1, 22.721279 
1024, 312, 312, 64, 3, 1, 3, 4, 1, 8, 4, 2, 13, 1, 22.710464 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG1024x312x312_64_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG1024x312x312_64_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG1024x312x312_64_3.cu:170, code: 701, reason: too many resources requested for launch
1024, 312, 312, 64, 3, 1, 3, 16, 1, 8, 4, 1, 13, 1, 29.222240 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG1024x312x312_64_3.cu:170, code: 701, reason: too many resources requested for launch
1024, 312, 312, 64, 3, 1, 6, 2, 1, 2, 16, 1, 26, 1, 16.128799 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG1024x312x312_64_3.cu:170, code: 701, reason: too many resources requested for launch
1024, 312, 312, 64, 3, 1, 6, 4, 1, 4, 8, 1, 13, 1, 18.476543 
1024, 312, 312, 64, 3, 1, 6, 8, 1, 4, 8, 1, 13, 1, 17.423679 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG1024x312x312_64_3.cu:170, code: 701, reason: too many resources requested for launch
1024, 312, 312, 64, 3, 1, 6, 16, 1, 4, 8, 1, 13, 1, 28.058817 
1024, 312, 312, 64, 3, 1, 12, 4, 1, 2, 16, 1, 13, 1, 16.019840 
1024, 312, 312, 64, 3, 1, 13, 2, 1, 2, 16, 1, 12, 1, 14.399776 
1024, 312, 312, 64, 3, 1, 13, 2, 1, 4, 8, 1, 6, 1, 15.621760 
1024, 312, 312, 64, 3, 1, 13, 2, 1, 8, 4, 1, 3, 1, 19.500576 
1024, 312, 312, 64, 3, 1, 13, 2, 1, 8, 4, 4, 3, 1, 20.013985 
1024, 312, 312, 64, 3, 1, 13, 2, 1, 8, 4, 1, 3, 2, 15.627232 
1024, 312, 312, 64, 3, 1, 13, 2, 1, 8, 4, 2, 3, 2, 14.670208 
1024, 312, 312, 64, 3, 1, 13, 2, 1, 8, 4, 1, 3, 4, 14.399552 
1024, 312, 312, 64, 3, 1, 13, 4, 1, 4, 8, 2, 6, 1, 15.246944 
1024, 312, 312, 64, 3, 1, 13, 4, 1, 4, 8, 1, 6, 2, 15.544000 
1024, 312, 312, 64, 3, 1, 13, 4, 1, 8, 4, 1, 3, 2, 13.841024 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG1024x312x312_64_3.cu:170, code: 701, reason: too many resources requested for launch
1024, 312, 312, 64, 3, 1, 13, 4, 1, 8, 4, 1, 3, 4, 15.542752 
1024, 312, 312, 64, 3, 1, 13, 8, 1, 4, 8, 1, 6, 2, 19.661983 
1024, 312, 312, 64, 3, 1, 13, 8, 1, 8, 4, 1, 3, 1, 23.416416 
1024, 312, 312, 64, 3, 1, 13, 8, 1, 8, 4, 1, 3, 2, 17.991615 
1024, 312, 312, 64, 3, 1, 13, 8, 1, 8, 4, 2, 3, 2, 19.702688 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG1024x312x312_64_3.cu:170, code: 701, reason: too many resources requested for launch
1024, 312, 312, 64, 3, 1, 26, 2, 1, 2, 16, 1, 6, 1, 14.429984 
1024, 312, 312, 64, 3, 1, 26, 2, 1, 4, 8, 2, 3, 1, 15.152768 
1024, 312, 312, 64, 3, 1, 26, 2, 1, 4, 8, 3, 3, 1, 20.882401 
1024, 312, 312, 64, 3, 1, 26, 2, 1, 4, 8, 1, 3, 2, 14.410560 
1024, 312, 312, 64, 3, 1, 26, 4, 1, 4, 8, 3, 3, 1, 19.896576 
1024, 312, 312, 64, 3, 1, 26, 4, 1, 4, 8, 1, 3, 2, 21.869024 
1024, 312, 312, 64, 3, 1, 39, 2, 1, 2, 16, 1, 4, 1, 15.057152 
1024, 312, 312, 64, 3, 1, 39, 2, 1, 4, 8, 2, 2, 1, 16.434944 
1024, 312, 312, 64, 3, 1, 39, 2, 1, 8, 4, 3, 1, 1, 20.201216 
1024, 312, 312, 64, 3, 1, 39, 2, 1, 8, 4, 2, 1, 2, 16.441889 
1024, 312, 312, 64, 3, 1, 39, 2, 1, 8, 4, 3, 1, 2, 23.331968 
1024, 312, 312, 64, 3, 1, 39, 4, 1, 4, 8, 1, 2, 1, 27.326431 
1024, 312, 312, 64, 3, 1, 39, 4, 1, 4, 8, 3, 2, 1, 23.297888 
1024, 312, 312, 64, 3, 1, 39, 4, 1, 8, 4, 2, 1, 1, 25.775488 
1024, 312, 312, 64, 3, 1, 39, 4, 1, 8, 4, 3, 1, 1, 24.588991 
1024, 312, 312, 64, 3, 1, 39, 4, 1, 8, 4, 4, 1, 1, 32.832226 
1024, 312, 312, 64, 3, 1, 39, 4, 1, 8, 4, 1, 1, 4, 25.101280 
1024, 312, 312, 64, 3, 1, 52, 2, 1, 2, 16, 1, 3, 1, 18.593409 
1024, 510, 510, 128, 3, 1, 15, 2, 1, 2, 16, 1, 17, 1, 96.154045 
1024, 510, 510, 128, 3, 1, 17, 2, 1, 2, 16, 1, 15, 1, 86.802048 
1024, 510, 510, 128, 3, 1, 51, 2, 1, 2, 16, 1, 5, 1, 125.606850 
1024, 16, 16, 256, 3, 1, 1, 2, 1, 1, 32, 1, 16, 1, 0.652512 
1024, 16, 16, 256, 3, 1, 1, 2, 1, 1, 32, 2, 16, 1, 0.830240 
1024, 16, 16, 256, 3, 1, 1, 2, 1, 1, 32, 1, 16, 2, 0.862976 
1024, 16, 16, 256, 3, 1, 1, 2, 1, 2, 16, 2, 8, 1, 0.775328 
1024, 16, 16, 256, 3, 1, 1, 2, 1, 2, 16, 1, 8, 2, 0.815808 
1024, 16, 16, 256, 3, 1, 1, 2, 1, 2, 16, 2, 8, 2, 0.831296 
