K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
128,136,136,64,3,2,1,1,32,2,4,8,1.604625
128,136,136,64,3,4,2,2,32,1,4,32,1.8713600000000001
128,136,136,64,3,1,1,2,32,8,4,1,0.8970400000000001
128,136,136,64,3,1,1,1,32,8,1,16,4.6889
128,136,136,64,3,2,1,8,32,1,1,1,0.41267
128,136,136,64,3,2,1,1,32,4,1,1,1.27386
128,136,136,64,3,4,1,4,32,2,2,4,0.51405
128,136,136,64,3,1,1,17,32,2,1,4,0.356365
128,136,136,64,3,1,2,4,32,1,1,8,0.856045
128,136,136,64,3,1,1,1,32,8,2,16,3.49082
128,136,136,64,3,2,2,4,32,1,2,4,0.52838
128,136,136,64,3,4,1,1,32,2,8,4,1.11923
128,136,136,64,3,2,1,2,32,4,1,32,4.33459
128,136,136,64,3,1,2,8,32,4,1,32,0.98099
128,136,136,64,3,4,1,1,32,2,1,4,1.62509
128,136,136,64,3,1,1,2,32,2,4,2,0.75878
128,136,136,64,3,1,1,4,32,1,2,16,1.1561
128,136,136,64,3,4,4,4,32,1,1,8,1.41722
128,136,136,64,3,1,1,1,32,8,4,32,5.46611
128,136,136,64,3,4,2,8,32,1,1,32,1.458195
128,136,136,64,3,2,1,2,32,4,2,2,0.70758
128,136,136,64,3,2,1,1,32,4,4,2,1.20525
128,136,136,64,3,4,1,1,32,4,8,8,1.75923
128,136,136,64,3,4,1,8,32,8,1,32,1.3081749999999999
128,136,136,64,3,1,1,2,32,4,2,16,1.78995
128,136,136,64,3,1,1,4,32,8,2,1,0.6041449999999999
128,136,136,64,3,2,1,2,32,1,1,16,2.60714
128,136,136,64,3,2,1,8,32,1,1,2,0.44134
128,136,136,64,3,4,2,17,32,1,1,8,0.4864
128,136,136,64,3,1,1,2,32,1,1,32,4.95
128,136,136,64,3,2,2,2,32,4,4,1,1.88981
128,136,136,64,3,4,1,1,32,8,4,8,1.8437100000000002
128,136,136,64,3,2,1,1,32,1,4,2,1.13254
128,136,136,64,3,2,1,1,32,4,1,16,4.42061
128,136,136,64,3,1,2,17,32,1,1,8,0.35123
128,136,136,64,3,1,1,2,32,4,4,16,1.54214
128,136,136,64,3,1,1,8,32,2,1,1,0.44289500000000004
128,136,136,64,3,1,1,1,32,8,1,32,8.27544
